date,week_day,store_id,item_id,sales,returned
2020-12-29,5,111,4,3,0
2020-12-29,5,111,5,3,0
2020-12-29,5,111,6,0,0
2020-12-29,5,111,7,3,0
2020-12-29,5,111,8,3,0
2020-12-29,5,82,1,0,0
2020-12-29,5,82,2,1,0
2020-12-29,5,82,3,0,0
2020-12-29,5,82,4,1,0
2020-12-29,5,82,5,0,0
2020-12-29,5,82,6,0,0
2020-12-29,5,82,7,0,0
2020-12-29,5,82,8,0,0
2020-12-29,5,24,1,0,0
2020-12-29,5,24,2,2,0
2020-12-29,5,24,3,0,0
2020-12-29,5,24,4,1,0
2020-12-29,5,24,5,2,0
2020-12-29,5,24,6,0,0
2020-12-29,5,24,7,0,0
2020-12-29,5,24,8,0,0
2020-12-29,5,38,1,2,0
2020-12-29,5,38,2,1,0
2020-12-29,5,38,3,1,0
2020-12-29,5,38,4,2,0
2020-12-29,5,38,5,2,0
2020-12-29,5,38,6,0,0
2020-12-29,5,38,7,2,0
2020-12-29,5,38,8,7,3
2020-12-29,5,99,1,1,0
2020-12-29,5,99,2,4,0
2020-12-29,5,99,3,2,0
2020-12-29,5,99,4,4,0
2020-12-29,5,99,5,0,0
2020-12-29,5,99,6,0,0
2020-12-29,5,99,7,0,0
2020-12-29,5,99,8,0,0
2020-12-30,6,102,1,10,0
2020-12-30,6,102,2,3,0
2020-12-30,6,102,3,5,0
2020-12-30,6,102,4,15,0
2020-12-30,6,102,5,0,0
2020-12-30,6,102,6,0,0
2020-12-30,6,102,7,0,0
2020-12-30,6,102,8,0,0
2020-12-30,6,99,1,0,0
2020-12-30,6,99,2,3,0
2020-12-30,6,99,3,2,0
2020-12-30,6,99,4,4,0
2020-12-30,6,99,5,0,0
2020-12-30,6,99,6,0,0
2020-12-30,6,99,7,0,0
2020-12-30,6,99,8,0,0
2020-12-30,6,97,1,3,0
2020-12-30,6,97,2,3,0
2020-12-30,6,97,3,3,0
2020-12-30,6,97,4,3,0
2020-12-30,6,97,5,0,0
2020-12-30,6,97,6,0,0
2020-12-30,6,97,7,0,0
2020-12-30,6,97,8,0,0
2020-12-30,6,109,1,6,0
2020-12-30,6,109,2,3,0
2020-12-30,6,109,3,3,0
2020-12-30,6,109,4,10,1
2020-12-30,6,109,5,0,0
2020-12-30,6,109,6,0,0
2020-12-30,6,109,7,0,0
2020-12-30,6,109,8,0,0
2020-12-30,6,24,1,3,0
2020-12-30,6,24,2,0,0
2020-12-30,6,24,3,2,0
2020-12-30,6,24,4,3,0
2020-12-30,6,24,5,0,0
2020-12-30,6,24,6,0,0
2020-12-30,6,24,7,0,0
2020-12-30,6,24,8,0,0
2020-12-31,4,58,1,40,0
2020-12-31,4,58,2,15,0
2020-12-31,4,58,3,15,0
2020-12-31,4,58,4,40,0
2020-12-31,4,58,5,20,0
2020-12-31,4,58,6,0,0
2020-12-31,4,58,7,0,0
2020-12-31,4,58,8,0,0
2020-12-31,4,24,1,3,0
2020-12-31,4,24,2,5,0
2020-12-31,4,24,3,5,0
2020-12-31,4,24,4,5,0
2020-12-31,4,24,5,5,0
2020-12-31,4,24,6,0,0
2020-12-31,4,24,7,0,0
2020-12-31,4,24,8,0,0
2020-12-31,4,82,1,2,0
2020-12-31,4,82,2,0,0
2020-12-31,4,82,3,0,0
2020-12-31,4,82,4,0,0
2020-12-31,4,82,5,0,0
2020-12-31,4,82,6,0,0
2020-12-31,4,82,7,0,0
2020-12-31,4,82,8,0,0
2021-01-02,2,102,1,13,0
2021-01-02,2,102,2,3,0
2021-01-02,2,102,3,5,0
2021-01-02,2,102,4,20,0
2021-01-02,2,102,5,5,0
2021-01-02,2,102,6,0,0
2021-01-02,2,102,7,0,0
2021-01-02,2,102,8,0,0
2021-01-02,2,109,1,7,0
2021-01-02,2,109,2,9,0
2021-01-02,2,109,3,9,0
2021-01-02,2,109,4,7,1
2021-01-02,2,109,5,6,0
2021-01-02,2,109,6,0,0
2021-01-02,2,109,7,0,0
2021-01-02,2,109,8,0,0
2021-01-02,2,99,1,2,0
2021-01-02,2,99,2,4,0
2021-01-02,2,99,3,4,0
2021-01-02,2,99,4,4,0
2021-01-02,2,99,5,2,0
2021-01-02,2,99,6,0,0
2021-01-02,2,99,7,0,0
2021-01-02,2,99,8,0,0
2021-01-02,2,97,1,0,0
2021-01-02,2,97,2,0,0
2021-01-02,2,97,3,0,0
2021-01-02,2,97,4,0,1
2021-01-02,2,97,5,0,0
2021-01-02,2,97,6,0,0
2021-01-02,2,97,7,5,0
2021-01-02,2,97,8,5,0
2021-01-02,2,109,1,0,0
2021-01-02,2,109,2,0,0
2021-01-02,2,109,3,0,0
2021-01-02,2,109,4,0,0
2021-01-02,2,109,5,0,0
2021-01-02,2,109,6,0,0
2021-01-02,2,109,7,20,0
2021-01-02,2,109,8,10,0
2021-01-02,2,111,1,5,0
2021-01-02,2,111,2,5,0
2021-01-02,2,111,3,5,0
2021-01-02,2,111,4,5,0
2021-01-02,2,111,5,5,0
2021-01-02,2,111,6,0,0
2021-01-02,2,111,7,0,0
2021-01-02,2,111,8,0,0
2021-01-02,2,24,1,2,0
2021-01-02,2,24,2,1,0
2021-01-02,2,24,3,2,0
2021-01-02,2,24,4,2,0
2021-01-02,2,24,5,0,0
2021-01-02,2,24,6,0,0
2021-01-02,2,24,7,0,0
2021-01-02,2,24,8,0,0
2021-01-02,2,38,1,0,0
2021-01-02,2,38,2,1,0
2021-01-02,2,38,3,0,0
2021-01-02,2,38,4,0,0
2021-01-02,2,38,5,1,0
2021-01-02,2,38,6,0,0
2021-01-02,2,38,7,0,0
2021-01-02,2,38,8,0,0
2021-01-03,3,109,1,10,0
2021-01-03,3,109,2,10,0
2021-01-03,3,109,3,0,1
2021-01-03,3,109,4,10,0
2021-01-03,3,109,5,10,0
2021-01-03,3,109,6,0,0
2021-01-03,3,109,7,0,0
2021-01-03,3,109,8,0,0
2021-01-03,3,24,1,7,0
2021-01-03,3,24,2,1,0
2021-01-03,3,24,3,4,0
2021-01-03,3,24,4,3,0
2021-01-03,3,24,5,0,0
2021-01-03,3,24,6,0,0
2021-01-03,3,24,7,0,0
2021-01-03,3,24,8,0,0
2021-01-03,3,82,1,0,0
2021-01-03,3,82,2,0,0
2021-01-03,3,82,3,0,0
2021-01-03,3,82,4,2,0
2021-01-03,3,82,5,0,0
2021-01-03,3,82,6,0,0
2021-01-03,3,82,7,0,0
2021-01-03,3,82,8,0,0
2021-01-04,1,38,1,0,0
2021-01-04,1,38,2,0,0
2021-01-04,1,38,3,0,0
2021-01-04,1,38,4,0,0
2021-01-04,1,38,5,1,0
2021-01-04,1,38,6,0,0
2021-01-04,1,38,7,0,0
2021-01-04,1,38,8,0,0
2021-01-04,1,102,1,0,0
2021-01-04,1,102,2,0,0
2021-01-04,1,102,3,0,0
2021-01-04,1,102,4,20,0
2021-01-04,1,102,5,5,0
2021-01-04,1,102,6,0,0
2021-01-04,1,102,7,0,0
2021-01-04,1,102,8,0,0
2021-01-04,1,111,1,0,0
2021-01-04,1,111,2,5,0
2021-01-04,1,111,3,0,0
2021-01-04,1,111,4,5,0
2021-01-04,1,111,5,0,0
2021-01-04,1,111,6,0,0
2021-01-04,1,111,7,0,0
2021-01-04,1,111,8,0,0
2021-01-05,5,109,1,15,0
2021-01-05,5,109,2,0,0
2021-01-05,5,109,3,6,0
2021-01-05,5,109,4,10,0
2021-01-05,5,109,5,5,0
2021-01-05,5,109,6,0,0
2021-01-05,5,109,7,10,0
2021-01-05,5,109,8,17,0
2021-01-05,5,37,1,0,0
2021-01-05,5,37,2,0,0
2021-01-05,5,37,3,0,0
2021-01-05,5,37,4,0,0
2021-01-05,5,37,5,0,0
2021-01-05,5,37,6,0,0
2021-01-05,5,37,7,0,0
2021-01-05,5,37,8,3,0
2021-01-05,5,24,1,0,0
2021-01-05,5,24,2,0,0
2021-01-05,5,24,3,0,4
2021-01-05,5,24,4,0,0
2021-01-05,5,24,5,0,0
2021-01-05,5,24,6,0,0
2021-01-05,5,24,7,0,0
2021-01-05,5,24,8,0,0
2021-01-06,6,102,1,10,0
2021-01-06,6,102,2,3,0
2021-01-06,6,102,3,5,0
2021-01-06,6,102,4,20,0
2021-01-06,6,102,5,0,0
2021-01-06,6,102,6,0,0
2021-01-06,6,102,7,0,0
2021-01-06,6,102,8,0,0
2021-01-06,6,99,1,2,0
2021-01-06,6,99,2,4,0
2021-01-06,6,99,3,4,0
2021-01-06,6,99,4,4,0
2021-01-06,6,99,5,2,0
2021-01-06,6,99,6,0,0
2021-01-06,6,99,7,0,0
2021-01-06,6,99,8,0,0
2021-01-06,6,109,1,0,2
2021-01-06,6,109,2,4,0
2021-01-06,6,109,3,0,0
2021-01-06,6,109,4,0,0
2021-01-06,6,109,5,5,0
2021-01-06,6,109,6,0,0
2021-01-06,6,109,7,0,0
2021-01-06,6,109,8,0,5
2021-01-06,6,111,1,0,0
2021-01-06,6,111,2,2,0
2021-01-06,6,111,3,0,0
2021-01-06,6,111,4,2,0
2021-01-06,6,111,5,2,0
2021-01-06,6,111,6,0,0
2021-01-06,6,111,7,0,0
2021-01-06,6,111,8,0,0
2021-01-06,6,38,1,8,0
2021-01-06,6,38,2,5,0
2021-01-06,6,38,3,5,0
2021-01-06,6,38,4,5,0
2021-01-06,6,38,5,5,0
2021-01-06,6,38,6,0,0
2021-01-06,6,38,7,0,0
2021-01-06,6,38,8,0,0
2021-01-06,6,24,1,0,1
2021-01-06,6,24,2,0,1
2021-01-06,6,24,3,1,0
2021-01-06,6,24,4,0,2
2021-01-06,6,24,5,1,0
2021-01-06,6,24,6,0,0
2021-01-06,6,24,7,0,0
2021-01-06,6,24,8,0,0
2021-01-07,4,57,1,50,0
2021-01-07,4,57,2,30,0
2021-01-07,4,57,3,25,0
2021-01-07,4,57,4,40,0
2021-01-07,4,57,5,40,0
2021-01-07,4,57,6,0,0
2021-01-07,4,57,7,0,0
2021-01-07,4,57,8,0,0
2021-01-07,4,24,1,0,0
2021-01-07,4,24,2,0,0
2021-01-07,4,24,3,0,0
2021-01-07,4,24,4,1,0
2021-01-07,4,24,5,0,0
2021-01-07,4,24,6,0,0
2021-01-07,4,24,7,0,0
2021-01-07,4,24,8,0,0
2021-01-09,2,109,1,5,0
2021-01-09,2,109,2,5,0
2021-01-09,2,109,3,6,0
2021-01-09,2,109,4,4,0
2021-01-09,2,109,5,2,0
2021-01-09,2,109,6,0,0
2021-01-09,2,109,7,0,0
2021-01-09,2,109,8,0,0
2021-01-09,2,111,1,5,1
2021-01-09,2,111,2,5,0
2021-01-09,2,111,3,6,1
2021-01-09,2,111,4,5,0
2021-01-09,2,111,5,5,0
2021-01-09,2,111,6,0,0
2021-01-09,2,111,7,0,0
2021-01-09,2,111,8,0,0
2021-01-09,2,102,1,10,0
2021-01-09,2,102,2,3,1
2021-01-09,2,102,3,5,0
2021-01-09,2,102,4,10,0
2021-01-09,2,102,5,0,3
2021-01-09,2,102,6,0,0
2021-01-09,2,102,7,0,0
2021-01-09,2,102,8,0,0
2021-01-09,2,109,1,10,0
2021-01-09,2,109,2,8,0
2021-01-09,2,109,3,9,0
2021-01-09,2,109,4,5,0
2021-01-09,2,109,5,8,0
2021-01-09,2,109,6,0,0
2021-01-09,2,109,7,0,0
2021-01-09,2,109,8,0,0
2021-01-10,3,102,1,0,0
2021-01-10,3,102,2,0,0
2021-01-10,3,102,3,0,0
2021-01-10,3,102,4,10,0
2021-01-10,3,102,5,5,0
2021-01-10,3,102,6,0,0
2021-01-10,3,102,7,0,0
2021-01-10,3,102,8,0,0
2021-01-10,3,109,1,0,0
2021-01-10,3,109,2,0,0
2021-01-10,3,109,3,0,2
2021-01-10,3,109,4,1,0
2021-01-10,3,109,5,0,0
2021-01-10,3,109,6,0,0
2021-01-10,3,109,7,18,0
2021-01-10,3,109,8,10,0
2021-01-10,3,38,1,20,0
2021-01-10,3,38,2,20,0
2021-01-10,3,38,3,20,0
2021-01-10,3,38,4,21,0
2021-01-10,3,38,5,21,0
2021-01-10,3,38,6,0,0
2021-01-10,3,38,7,0,0
2021-01-10,3,38,8,0,0
2021-01-10,3,24,1,0,0
2021-01-10,3,24,2,0,0
2021-01-10,3,24,3,0,0
2021-01-10,3,24,4,0,0
2021-01-10,3,24,5,1,0
2021-01-10,3,24,6,0,0
2021-01-10,3,24,7,0,0
2021-01-10,3,24,8,0,0
2021-01-10,3,111,1,0,0
2021-01-10,3,111,2,0,0
2021-01-10,3,111,3,0,0
2021-01-10,3,111,4,4,0
2021-01-10,3,111,5,4,0
2021-01-10,3,111,6,0,0
2021-01-10,3,111,7,10,0
2021-01-10,3,111,8,5,0
2021-01-11,1,109,1,0,0
2021-01-11,1,109,2,0,0
2021-01-11,1,109,3,0,0
2021-01-11,1,109,4,10,0
2021-01-11,1,109,5,2,0
2021-01-11,1,109,6,0,0
2021-01-11,1,109,7,0,0
2021-01-11,1,109,8,0,0
2021-01-11,1,102,1,13,0
2021-01-11,1,102,2,3,0
2021-01-11,1,102,3,5,0
2021-01-11,1,102,4,20,0
2021-01-11,1,102,5,0,0
2021-01-11,1,102,6,0,0
2021-01-11,1,102,7,0,0
2021-01-11,1,102,8,0,0
2021-01-11,1,99,1,2,0
2021-01-11,1,99,2,4,0
2021-01-11,1,99,3,4,0
2021-01-11,1,99,4,4,0
2021-01-11,1,99,5,2,0
2021-01-11,1,99,6,0,0
2021-01-11,1,99,7,0,0
2021-01-11,1,99,8,0,0
2021-01-11,1,109,1,4,1
2021-01-11,1,109,2,0,2
2021-01-11,1,109,3,0,2
2021-01-11,1,109,4,5,0
2021-01-11,1,109,5,8,0
2021-01-11,1,109,6,0,0
2021-01-11,1,109,7,0,0
2021-01-11,1,109,8,0,2
2021-01-12,5,38,1,1,0
2021-01-12,5,38,2,1,0
2021-01-12,5,38,3,1,0
2021-01-12,5,38,4,1,0
2021-01-12,5,38,5,1,0
2021-01-12,5,38,6,0,0
2021-01-12,5,38,7,0,0
2021-01-12,5,38,8,0,0
2021-01-12,5,111,1,4,0
2021-01-12,5,111,2,4,0
2021-01-12,5,111,3,4,0
2021-01-12,5,111,4,9,0
2021-01-12,5,111,5,4,0
2021-01-12,5,111,6,0,0
2021-01-12,5,111,7,0,0
2021-01-12,5,111,8,0,0
2021-01-12,5,59,1,5,0
2021-01-12,5,59,2,5,0
2021-01-12,5,59,3,5,0
2021-01-12,5,59,4,5,0
2021-01-12,5,59,5,5,0
2021-01-12,5,59,6,0,0
2021-01-12,5,59,7,0,0
2021-01-12,5,59,8,0,0
2021-01-12,5,102,1,13,0
2021-01-12,5,102,2,3,0
2021-01-12,5,102,3,5,1
2021-01-12,5,102,4,20,0
2021-01-12,5,102,5,5,0
2021-01-12,5,102,6,0,0
2021-01-12,5,102,7,0,0
2021-01-12,5,102,8,0,0
2021-01-13,6,99,1,2,0
2021-01-13,6,99,2,4,0
2021-01-13,6,99,3,4,0
2021-01-13,6,99,4,4,0
2021-01-13,6,99,5,2,0
2021-01-13,6,99,6,0,0
2021-01-13,6,99,7,0,0
2021-01-13,6,99,8,0,0
2021-01-13,6,109,1,3,0
2021-01-13,6,109,2,4,0
2021-01-13,6,109,3,5,0
2021-01-13,6,109,4,10,0
2021-01-13,6,109,5,4,0
2021-01-13,6,109,6,0,0
2021-01-13,6,109,7,20,0
2021-01-13,6,109,8,10,6
2021-01-13,6,77,1,15,0
2021-01-13,6,77,2,8,0
2021-01-13,6,77,3,8,0
2021-01-13,6,77,4,8,0
2021-01-13,6,77,5,8,0
2021-01-13,6,77,6,0,0
2021-01-13,6,77,7,0,0
2021-01-13,6,77,8,0,0
2021-01-13,6,59,1,5,0
2021-01-13,6,59,2,5,0
2021-01-13,6,59,3,5,0
2021-01-13,6,59,4,5,0
2021-01-13,6,59,5,5,0
2021-01-13,6,59,6,0,0
2021-01-13,6,59,7,0,0
2021-01-13,6,59,8,0,0
2021-01-13,6,38,1,13,0
2021-01-13,6,38,2,7,0
2021-01-13,6,38,3,7,0
2021-01-13,6,38,4,7,0
2021-01-13,6,38,5,7,0
2021-01-13,6,38,6,0,0
2021-01-13,6,38,7,0,0
2021-01-13,6,38,8,0,0
2021-01-13,6,59,1,5,0
2021-01-13,6,59,2,0,0
2021-01-13,6,59,3,0,0
2021-01-13,6,59,4,5,0
2021-01-13,6,59,5,5,0
2021-01-13,6,59,6,0,0
2021-01-13,6,59,7,0,0
2021-01-13,6,59,8,0,0
2021-01-14,4,77,1,8,5
2021-01-14,4,77,2,9,10
2021-01-14,4,77,3,10,10
2021-01-14,4,77,4,7,0
2021-01-14,4,77,5,6,4
2021-01-14,4,77,6,0,0
2021-01-14,4,77,7,0,0
2021-01-14,4,77,8,0,0
2021-01-14,4,109,1,10,0
2021-01-14,4,109,2,14,0
2021-01-14,4,109,3,13,0
2021-01-14,4,109,4,8,0
2021-01-14,4,109,5,12,0
2021-01-14,4,109,6,0,0
2021-01-14,4,109,7,0,0
2021-01-14,4,109,8,0,0
2021-01-16,2,38,1,0,0
2021-01-16,2,38,2,0,0
2021-01-16,2,38,3,1,0
2021-01-16,2,38,4,0,0
2021-01-16,2,38,5,0,0
2021-01-16,2,38,6,0,0
2021-01-16,2,38,7,0,0
2021-01-16,2,38,8,0,0
2021-01-16,2,24,1,0,0
2021-01-16,2,24,2,1,0
2021-01-16,2,24,3,1,0
2021-01-16,2,24,4,2,0
2021-01-16,2,24,5,1,0
2021-01-16,2,24,6,0,0
2021-01-16,2,24,7,0,0
2021-01-16,2,24,8,0,0
2021-01-16,2,99,1,3,0
2021-01-16,2,99,2,4,0
2021-01-16,2,99,3,4,0
2021-01-16,2,99,4,4,0
2021-01-16,2,99,5,2,0
2021-01-16,2,99,6,0,0
2021-01-16,2,99,7,0,0
2021-01-16,2,99,8,0,0
2021-01-16,2,102,1,0,0
2021-01-16,2,102,2,3,0
2021-01-16,2,102,3,5,1
2021-01-16,2,102,4,20,2
2021-01-16,2,102,5,5,0
2021-01-16,2,102,6,0,0
2021-01-16,2,102,7,0,0
2021-01-16,2,102,8,0,0
2021-01-16,2,41,1,3,0
2021-01-16,2,41,2,3,0
2021-01-16,2,41,3,3,0
2021-01-16,2,41,4,3,0
2021-01-16,2,41,5,3,0
2021-01-16,2,41,6,0,0
2021-01-16,2,41,7,0,0
2021-01-16,2,41,8,0,0
2021-01-16,2,111,1,5,2
2021-01-16,2,111,2,5,0
2021-01-16,2,111,3,5,0
2021-01-16,2,111,4,5,0
2021-01-16,2,111,5,5,0
2021-01-16,2,111,6,0,0
2021-01-16,2,111,7,0,0
2021-01-16,2,111,8,0,0
2021-01-16,2,77,1,0,0
2021-01-16,2,77,2,0,0
2021-01-16,2,77,3,0,0
2021-01-16,2,77,4,5,0
2021-01-16,2,77,5,5,0
2021-01-16,2,77,6,0,0
2021-01-16,2,77,7,0,0
2021-01-16,2,77,8,0,0
2021-01-16,2,59,1,6,0
2021-01-16,2,59,2,6,0
2021-01-16,2,59,3,6,0
2021-01-16,2,59,4,6,0
2021-01-16,2,59,5,6,0
2021-01-16,2,59,6,0,0
2021-01-16,2,59,7,0,0
2021-01-16,2,59,8,0,0
2021-01-16,2,38,1,2,0
2021-01-16,2,38,2,1,0
2021-01-16,2,38,3,0,0
2021-01-16,2,38,4,3,0
2021-01-16,2,38,5,4,0
2021-01-16,2,38,6,0,0
2021-01-16,2,38,7,0,0
2021-01-16,2,38,8,0,0
2021-01-16,2,59,1,5,0
2021-01-16,2,59,2,6,0
2021-01-16,2,59,3,6,0
2021-01-16,2,59,4,6,0
2021-01-16,2,59,5,6,0
2021-01-16,2,59,6,0,0
2021-01-16,2,59,7,0,0
2021-01-16,2,59,8,0,0
2021-01-17,3,38,1,10,0
2021-01-17,3,38,2,3,0
2021-01-17,3,38,3,3,0
2021-01-17,3,38,4,3,0
2021-01-17,3,38,5,3,0
2021-01-17,3,38,6,0,0
2021-01-17,3,38,7,0,0
2021-01-17,3,38,8,0,0
2021-01-17,3,82,1,0,0
2021-01-17,3,82,2,0,0
2021-01-17,3,82,3,0,0
2021-01-17,3,82,4,2,0
2021-01-17,3,82,5,0,0
2021-01-17,3,82,6,0,0
2021-01-17,3,82,7,0,0
2021-01-17,3,82,8,0,0
2021-01-17,3,111,1,0,0
2021-01-17,3,111,2,0,0
2021-01-17,3,111,3,0,0
2021-01-17,3,111,4,0,0
2021-01-17,3,111,5,0,0
2021-01-17,3,111,6,0,0
2021-01-17,3,111,7,18,0
2021-01-17,3,111,8,6,0
2021-01-17,3,109,1,0,0
2021-01-17,3,109,2,0,0
2021-01-17,3,109,3,0,0
2021-01-17,3,109,4,8,0
2021-01-17,3,109,5,0,0
2021-01-17,3,109,6,0,0
2021-01-17,3,109,7,15,0
2021-01-17,3,109,8,5,0
2021-01-17,3,23,1,5,0
2021-01-17,3,23,2,5,0
2021-01-17,3,23,3,5,0
2021-01-17,3,23,4,5,0
2021-01-17,3,23,5,5,0
2021-01-17,3,23,6,0,0
2021-01-17,3,23,7,0,0
2021-01-17,3,23,8,0,0
2021-01-18,1,102,1,7,6
2021-01-18,1,102,2,0,0
2021-01-18,1,102,3,5,1
2021-01-18,1,102,4,20,5
2021-01-18,1,102,5,0,0
2021-01-18,1,102,6,0,0
2021-01-18,1,102,7,0,0
2021-01-18,1,102,8,0,0
2021-01-18,1,41,1,3,0
2021-01-18,1,41,2,0,0
2021-01-18,1,41,3,0,0
2021-01-18,1,41,4,3,0
2021-01-18,1,41,5,0,0
2021-01-18,1,41,6,0,0
2021-01-18,1,41,7,0,0
2021-01-18,1,41,8,0,0
2021-01-18,1,109,1,0,1
2021-01-18,1,109,2,0,2
2021-01-18,1,109,3,5,0
2021-01-18,1,109,4,10,0
2021-01-18,1,109,5,0,0
2021-01-18,1,109,6,0,0
2021-01-18,1,109,7,11,0
2021-01-18,1,109,8,0,0
2021-01-18,1,111,1,5,0
2021-01-18,1,111,2,5,0
2021-01-18,1,111,3,5,0
2021-01-18,1,111,4,15,0
2021-01-18,1,111,5,0,2
2021-01-18,1,111,6,0,0
2021-01-18,1,111,7,15,0
2021-01-18,1,111,8,0,0
2021-01-18,1,59,1,10,0
2021-01-18,1,59,2,10,0
2021-01-18,1,59,3,10,0
2021-01-18,1,59,4,7,0
2021-01-18,1,59,5,9,0
2021-01-18,1,59,6,0,0
2021-01-18,1,59,7,0,0
2021-01-18,1,59,8,0,0
2021-01-18,1,82,1,0,0
2021-01-18,1,82,2,0,0
2021-01-18,1,82,3,0,0
2021-01-18,1,82,4,3,0
2021-01-18,1,82,5,1,0
2021-01-18,1,82,6,0,0
2021-01-18,1,82,7,0,0
2021-01-18,1,82,8,0,0
2021-01-18,1,38,1,0,0
2021-01-18,1,38,2,0,0
2021-01-18,1,38,3,0,0
2021-01-18,1,38,4,0,0
2021-01-18,1,38,5,0,0
2021-01-18,1,38,6,0,0
2021-01-18,1,38,7,1,0
2021-01-18,1,38,8,0,0
2021-01-18,1,99,1,2,0
2021-01-18,1,99,2,4,0
2021-01-18,1,99,3,4,0
2021-01-18,1,99,4,4,0
2021-01-18,1,99,5,2,0
2021-01-18,1,99,6,0,0
2021-01-18,1,99,7,0,0
2021-01-18,1,99,8,0,0
2021-01-19,5,109,1,0,0
2021-01-19,5,109,2,5,0
2021-01-19,5,109,3,0,0
2021-01-19,5,109,4,6,0
2021-01-19,5,109,5,10,0
2021-01-19,5,109,6,0,0
2021-01-19,5,109,7,0,0
2021-01-19,5,109,8,0,0
2021-01-19,5,59,1,15,0
2021-01-19,5,59,2,0,0
2021-01-19,5,59,3,0,3
2021-01-19,5,59,4,5,0
2021-01-19,5,59,5,0,0
2021-01-19,5,59,6,0,0
2021-01-19,5,59,7,0,0
2021-01-19,5,59,8,0,0
2021-01-19,5,38,1,20,0
2021-01-19,5,38,2,17,0
2021-01-19,5,38,3,20,0
2021-01-19,5,38,4,20,0
2021-01-19,5,38,5,20,0
2021-01-19,5,38,6,0,0
2021-01-19,5,38,7,0,0
2021-01-19,5,38,8,0,0
2021-01-19,5,24,1,0,0
2021-01-19,5,24,2,1,0
2021-01-19,5,24,3,0,0
2021-01-19,5,24,4,1,0
2021-01-19,5,24,5,1,0
2021-01-19,5,24,6,0,0
2021-01-19,5,24,7,0,0
2021-01-19,5,24,8,0,0
2021-01-19,5,102,1,13,0
2021-01-19,5,102,2,3,0
2021-01-19,5,102,3,5,0
2021-01-19,5,102,4,20,0
2021-01-19,5,102,5,4,0
2021-01-19,5,102,6,0,0
2021-01-19,5,102,7,0,0
2021-01-19,5,102,8,0,0
2021-01-20,6,41,1,5,0
2021-01-20,6,41,2,0,2
2021-01-20,6,41,3,0,2
2021-01-20,6,41,4,5,0
2021-01-20,6,41,5,0,1
2021-01-20,6,41,6,0,0
2021-01-20,6,41,7,0,0
2021-01-20,6,41,8,0,0
2021-01-20,6,109,1,5,0
2021-01-20,6,109,2,1,0
2021-01-20,6,109,3,0,0
2021-01-20,6,109,4,0,0
2021-01-20,6,109,5,0,0
2021-01-20,6,109,6,0,0
2021-01-20,6,109,7,15,0
2021-01-20,6,109,8,5,0
2021-01-20,6,59,1,5,0
2021-01-20,6,59,2,3,0
2021-01-20,6,59,3,5,0
2021-01-20,6,59,4,5,0
2021-01-20,6,59,5,5,0
2021-01-20,6,59,6,0,0
2021-01-20,6,59,7,0,0
2021-01-20,6,59,8,0,0
2021-01-20,6,23,1,3,0
2021-01-20,6,23,2,3,0
2021-01-20,6,23,3,3,0
2021-01-20,6,23,4,3,0
2021-01-20,6,23,5,3,0
2021-01-20,6,23,6,0,0
2021-01-20,6,23,7,0,0
2021-01-20,6,23,8,0,0
2021-01-20,6,82,1,0,0
2021-01-20,6,82,2,0,0
2021-01-20,6,82,3,1,0
2021-01-20,6,82,4,0,0
2021-01-20,6,82,5,0,0
2021-01-20,6,82,6,0,0
2021-01-20,6,82,7,0,0
2021-01-20,6,82,8,0,0
2021-01-20,6,111,1,0,0
2021-01-20,6,111,2,0,0
2021-01-20,6,111,3,0,0
2021-01-20,6,111,4,0,0
2021-01-20,6,111,5,0,0
2021-01-20,6,111,6,0,0
2021-01-20,6,111,7,12,0
2021-01-20,6,111,8,5,0
2021-01-21,4,99,1,2,0
2021-01-21,4,99,2,4,0
2021-01-21,4,99,3,4,0
2021-01-21,4,99,4,4,0
2021-01-21,4,99,5,2,0
2021-01-21,4,99,6,0,0
2021-01-21,4,99,7,0,0
2021-01-21,4,99,8,0,0
2021-01-21,4,73,1,5,0
2021-01-21,4,73,2,5,0
2021-01-21,4,73,3,5,0
2021-01-21,4,73,4,5,0
2021-01-21,4,73,5,5,0
2021-01-21,4,73,6,0,0
2021-01-21,4,73,7,0,0
2021-01-21,4,73,8,0,0
2021-01-21,4,72,1,5,0
2021-01-21,4,72,2,5,0
2021-01-21,4,72,3,5,0
2021-01-21,4,72,4,5,0
2021-01-21,4,72,5,5,0
2021-01-21,4,72,6,0,0
2021-01-21,4,72,7,0,0
2021-01-21,4,72,8,0,0
2021-01-21,4,59,1,15,0
2021-01-21,4,59,2,8,1
2021-01-21,4,59,3,8,0
2021-01-21,4,59,4,15,1
2021-01-21,4,59,5,8,0
2021-01-21,4,59,6,0,0
2021-01-21,4,59,7,0,0
2021-01-21,4,59,8,0,0
2021-01-21,4,11,1,20,0
2021-01-21,4,11,2,0,0
2021-01-21,4,11,3,0,0
2021-01-21,4,11,4,15,0
2021-01-21,4,11,5,5,0
2021-01-21,4,11,6,0,0
2021-01-21,4,11,7,0,0
2021-01-21,4,11,8,0,0
2021-01-21,4,82,1,12,1
2021-01-21,4,82,2,11,3
2021-01-21,4,82,3,11,4
2021-01-21,4,82,4,14,0
2021-01-21,4,82,5,16,0
2021-01-21,4,82,6,0,0
2021-01-21,4,82,7,0,0
2021-01-21,4,82,8,0,0
2021-01-21,4,109,1,0,0
